http://g-search2.alicdn.com/img/bao/uploaded/i4/i2/880734502/O1CN011j7xYYBVCbL3coi_!!0-item_pic.jpg,双11预售【三只松鼠_豆干大礼包6袋装/1030g】零食美食美味特产
http://g-search1.alicdn.com/img/bao/uploaded/i4/imgextra/i2/29807040/O1CN01mDWSOg21sMm7sUUGS_!!0-saturn_solar.jpg,买3送1 达心堂青梅精正品 浓缩青梅锭青,129.00,38人付款,
http://g-search1.alicdn.com/img/bao/uploaded/i4/i1/725677994/O1CN019Khj0y28vIcjDq6wm_!!0-item_pic.jpg,百草味 华夫饼手撕夹心面包800g 早餐食品零食美食小吃,39.90,6974人付款,
http://g-search3.alicdn.com/img/bao/uploaded/i4/i2/2640424710/O1CN01lsjTxA1kfDwY4hqzH_!!0-item_pic.jpg,上好旺金华小酥饼梅干菜肉黄山烧饼特产糕点心正宗美食小吃零食品,26.90,29705人付款,
http://g-search3.alicdn.com/img/bao/uploaded/i4/i1/619123122/O1CN011YvuzVS15kNjDuL_!!0-item_pic.jpg,良品铺子零食大礼包网红小吃吃货一箱组合女整箱混装小食品美食男,64.90,171193人付款,
http://g-search1.alicdn.com/img/bao/uploaded/i4/i3/619123122/TB18uYymNjaK1RjSZKzXXXVwXXa_!!0-item_pic.jpg,良品铺子甜辣鸭掌卤味真空美食小吃特产零食熟食小包装155gx1袋,21.90,1495人付款,
http://g-search2.alicdn.com/img/bao/uploaded/i4/i2/725677994/O1CN0128vIckeUMRAB1Gq_!!0-item_pic.jpg,顶丰皇室曲奇90g*4办公室美味美食休闲零食饼干,39.90,3263人付款,
http://g-search2.alicdn.com/img/bao/uploaded/i4/i2/725677994/O1CN0128vIcj30IhYqwG3_!!0-item_pic.jpg,蜜诺达法式咸芝士西饼150g/罐曲奇饼干奶酪零食休闲小吃美食早餐,16.80,9376人付款,
http://g-search2.alicdn.com/img/bao/uploaded/i4/i3/725677994/O1CN0128vIcigXVPWVkns_!!0-item_pic.jpg,三只松鼠 肉松饼456g传统糕点早餐点心办公室美食,26.90,80391人付款,
http://g-search1.alicdn.com/img/bao/uploaded/i4/i1/725677994/O1CN01XXxLRb28vIchaq7xj_!!0-item_pic.jpg,陈昌银陈麻花手工小麻花小辫828g重庆特产传统美食小吃零食礼盒装,36.60,323人付款,
http://g-search3.alicdn.com/img/bao/uploaded/i4/i2/880734502/TB1IC7SmMHqK1RjSZFPXXcwapXa_!!0-item_pic.jpg,【三只松鼠零食大礼包】网红小吃货一箱组合超大批发混装抖音美食,68.00,319180人付款,
http://g-search1.alicdn.com/img/bao/uploaded/i4/i3/2095703462/O1CN011bRdeQBGl7GASPR_!!0-item_pic.jpg,桂花鸭南京盐水鸭1000g正宗江苏特产美食板鸭咸水鸭熟食赠礼品袋,56.00,2932人付款,
http://g-search3.alicdn.com/img/bao/uploaded/i4/i4/3282604381/O1CN01zwriOu1iEXdbDnUaM_!!0-item_pic.jpg,轩妈家蛋黄酥2盒装 红豆雪媚娘麻薯软糯糕点点心美食早餐网红零食,89.00,14040人付款,
http://g-search3.alicdn.com/img/bao/uploaded/i4/i2/2780349775/TB1xQ82b7fb_uJkSmFPXXcrCFXa_!!0-item_pic.jpg,正宗安徽特产黄山烧饼60个梅干菜扣肉酥饼网红美食糕点心零食小吃,19.90,74233人付款,
http://g-search3.alicdn.com/img/bao/uploaded/i4/i4/3282604381/O1CN01omJaM81iEXdUnT0Qn_!!0-item_pic.jpg,轩妈家蛋黄酥6枚装 红豆味雪媚娘麻薯网红软糯糕点美食早餐零食,45.00,26561人付款,
http://g-search2.alicdn.com/img/bao/uploaded/i4/i1/1808120453/O1CN011FDVtGAvIA51xDX_!!0-item_pic.jpg,劲仔小鱼干小鱼仔休闲零食香辣网红湖南特产美食品辣味小零食小吃,45.90,21553人付款,
http://g-search3.alicdn.com/img/bao/uploaded/i4/i1/3017400344/O1CN011EPaiaQ0iZCP0LY_!!0-item_pic.jpg,【旗舰店】好欢螺螺蛳粉柳州特产美食酸辣粉300g*5袋螺狮粉包邮,64.50,13952人付款,
http://g-search3.alicdn.com/img/bao/uploaded/i4/i1/1808120453/TB1wxNHmMHqK1RjSZFPXXcwapXa_!!0-item_pic.jpg,劲仔魔芋爽656g香辣味零食小吃湖南特产素毛肚魔芋网红辣条美食品,39.80,618人付款,
http://g-search3.alicdn.com/img/bao/uploaded/i4/i4/3017400344/O1CN011EPaiZPxAk9oicP_!!0-item_pic.jpg,好欢螺螺蛳粉柳州螺狮粉特产美食速食螺丝粉400g*10袋包邮礼盒装,149.00,2988人付款,
http://g-search3.alicdn.com/img/bao/uploaded/i4/i2/190903296/O1CN011aDbu9Dw4z15WfD_!!0-item_pic.jpg,五芳斋蛋黄酥2盒装麻薯莲蓉红豆网红休闲零食手工绿豆糕点心美食,34.90,4279人付款,
http://g-search3.alicdn.com/img/bao/uploaded/i4/i1/880734502/TB1x7Oam3HqK1RjSZFEXXcGMXXa_!!0-item_pic.jpg,【三只松鼠_芒果干116gx3】办公室零食蜜饯果脯水果干美食小吃,29.90,128219人付款,
http://g-search2.alicdn.com/img/bao/uploaded/i4/i2/931895670/TB1U7VAOVXXXXbtaFXXXXXXXXXX_!!0-item_pic.jpg,20枚玫瑰鲜花饼云南特产玫瑰花饼胡先生正宗糕点早餐零食美食1kg,39.90,8549人付款,
http://g-search2.alicdn.com/img/bao/uploaded/i4/i2/1993999192/TB2ZxlaJr1YBuNjSszhXXcUsFXa_!!1993999192-0-item_pic.jpg,北京发货稻香村驴打滚500g*2袋麻薯点心零食传统特产小吃美食,39.80,289人付款,
http://g-search2.alicdn.com/img/bao/uploaded/i4/i4/2031278649/TB2IleEXVzqK1RjSZFCXXbbxVXa_!!2031278649-0-item_pic.jpg,李村脂渣香酥猪油渣肉粕干炸五花肉脂渣青岛美食特产肉类生酮零食,59.00,2235人付款,
http://g-search1.alicdn.com/img/bao/uploaded/i4/i3/2451846249/TB2UTLYrY1YBuNjSszeXXablFXa_!!2451846249-0-item_pic.jpg,老北京特产大礼包礼盒领格零食小吃京八件糕点传统美食驴打滚果脯,18.80,2865人付款,
http://g-search3.alicdn.com/img/bao/uploaded/i4/i4/3874929428/O1CN012JW4a2JdQ7sT4KD_!!0-item_pic.jpg,自嗨锅 螺蛳粉冲泡型 264g×3 Q弹米粉方便面速食懒人美食宵夜,38.80,1274人付款,
http://g-search3.alicdn.com/img/bao/uploaded/i4/i4/436287656/TB17H1xm9zqK1RjSZPxXXc4tVXa_!!0-item_pic.jpg,丫眯鲜花饼云南特产正宗玫瑰饼10枚 好吃的零食小吃美食休闲食品,18.80,20002人付款,
http://g-search3.alicdn.com/img/bao/uploaded/i4/i3/4001685025/O1CN011mzUhkZYkp7qS6w_!!0-item_pic.jpg,四川特产五花腊肉500g农家手工自制柴火烟熏咸肉风干腌肉腊味美食,68.00,168人付款,
http://g-search2.alicdn.com/img/bao/uploaded/i4/i3/3368244743/TB2V4OLwdcnBKNjSZR0XXcFqFXa_!!3368244743-0-item_pic.jpg,聚口福速食食品盖浇饭料理包10款方便菜肴包半成品美食外卖懒人饭,68.00,1435人付款,
http://g-search1.alicdn.com/img/bao/uploaded/i4/i2/2453625574/O1CN011r2w8tFMDvr84lH_!!0-item_pic.jpg,肖三婆冷香鸡翅尖200g*2四川特产私房菜麻辣香辣鸡肉美食风味小吃,44.80,202人付款,
http://g-search3.alicdn.com/img/bao/uploaded/i4/i2/1692258071/O1CN01OejjrP29UZ7U6cCrx_!!0-item_pic.jpg,稻香村糕点礼盒3000g特产小吃点心好吃的零食礼品大礼包传统美食,168.00,1322人付款,
http://g-search3.alicdn.com/img/bao/uploaded/i4/i4/2098979242/TB23c0VdhTpK1RjSZFMXXbG_VXa_!!2098979242-0-item_pic.jpg,正宗江苏南京特产盐水鸭800g整只樱桃谷鸭真空包装金陵夫子庙美食,24.80,2132人付款,
http://g-search1.alicdn.com/img/bao/uploaded/i4/i1/1668473661/TB2mnUuEAKWBuNjy1zjXXcOypXa_!!1668473661-0-item_pic.jpg,宫御坊老北京特产正宗北京烤鸭礼包礼盒送礼传统美食熟食鸭肉食品,58.00,757人付款,
http://g-search3.alicdn.com/img/bao/uploaded/i4/i3/911772588/O1CN011UzLUSdioxVauQw_!!0-item_pic.jpg,嘉华鲜花饼蛋黄酥云南特产大地方藏礼盒装美食休闲零食传统糕点心,56.00,1295人付款,
http://g-search3.alicdn.com/img/bao/uploaded/i4/i4/2928298298/O1CN01stcJfZ2BAX1hqR9ag_!!0-item_pic.jpg,芝片酥正宗安徽特产芝麻薄脆饼干美食糕点心芝麻煎饼传统手工零食,19.90,415人付款,
http://g-search2.alicdn.com/img/bao/uploaded/i4/i1/3713182625/O1CN011VGI8fhhV6RCdrF_!!0-item_pic.jpg,百草味零食大礼包组合休闲小吃散装吃货送女朋友混合装美食一整箱,88.80,2479人付款,
http://g-search2.alicdn.com/img/bao/uploaded/i4/i4/3416988900/O1CN012FcFS8dQoiXzaH1_!!2-item_pic.png,A1蛋黄酥雪媚娘 海鸭蛋网红蛋黄酥 手工特产糕点美食12枚660g,60.00,6人付款,
http://g-search1.alicdn.com/img/bao/uploaded/i4/i4/2874822788/O1CN01Vaaz0S1WSwhmlceLf_!!0-item_pic.jpg,藤桥牌 浙江特产藤桥熏鸡温州特色小吃 休闲美食熟熏鸡净含量400g,45.00,566人付款,
http://g-search1.alicdn.com/img/bao/uploaded/i4/i4/1668473661/O1CN011cumSfDoMKdz08u_!!0-item_pic.jpg,宫御坊老北京特产大礼包京八件礼盒零食小吃美食驴打滚果脯龙须酥,22.80,1708人付款,
http://g-search3.alicdn.com/img/bao/uploaded/i4/i2/2636851900/O1CN011PuEzlyDgErpLU8_!!0-item_pic.jpg,银祥姜母鸭厦门伴手礼卤味鸭肉熟食2斤福建特产美食老生姜小吃,68.80,620人付款,
http://g-search3.alicdn.com/img/bao/uploaded/i4/i1/3472970041/O1CN011CAohX06c85Vxs1_!!0-item_pic.jpg,凉皮速食擀面皮真空袋装陕西特产宝鸡西安岐山汉中小吃名吃美食干,25.80,5146人付款,
http://g-search3.alicdn.com/img/bao/uploaded/i4/i2/2095703462/O1CN011bRddyiaO0Gw4xH_!!0-item_pic.jpg,桂花鸭南京盐水鸭+酱鸭2000g特产正宗美食送礼真空装熟食食品,109.00,691人付款,
http://g-search2.alicdn.com/img/bao/uploaded/i4/i2/2166322558/O1CN01PDTPAo1UlbbejC0Mp_!!0-item_pic.jpg,白家陈记贵州特色花溪牛肉粉260g*3袋方便速食美食细米粉米线,39.90,1590人付款,
http://g-search3.alicdn.com/img/bao/uploaded/i4/i1/2013696569/O1CN011yOeE5ZtA8uad1K_!!0-item_pic.jpg,延禧攻略 网红传统糕点心 荷花酥曲奇饼干礼盒 特产美食零食节日,158.00,602人付款,
http://g-search1.alicdn.com/img/bao/uploaded/i4/i4/1730448043/O1CN0129Hk1qi9vY3NxRF_!!0-item_pic.jpg,廖记棒棒鸡脱骨凤爪两份920g四川特色小吃麻辣香辣鸡爪零食美食,86.90,550人付款,
http://g-search1.alicdn.com/img/bao/uploaded/i4/i1/784116016/O1CN011uJNCAnKdTjpOmZ_!!0-item_pic.jpg,秦之恋襄阳手工锅巴400g*4麻辣味老襄阳特产小吃美食休闲网红零食,24.50,11964人付款,
http://g-search3.alicdn.com/img/bao/uploaded/i4/i1/3063696495/O1CN011xqkv5P9KQjkkxd_!!0-item_pic.jpg,【熙老板网红雪花酥牛扎糖198g*3袋】手工美食糕点心奶芙ins零食,26.50,28483人付款,
http://g-search1.alicdn.com/img/bao/uploaded/i4/i1/2031278649/TB2cvnra5rpK1RjSZFhXXXSdXXa_!!2031278649-0-item_pic.jpg,正宗李村肉脂渣香酥猪油渣五花肉渣肉粕青岛特产美食肉类生酮零食,96.00,725人付款,
http://g-search3.alicdn.com/img/bao/uploaded/i4/i1/628189716/TB1geNQmOrpK1RjSZFhXXXSdXXa_!!0-item_pic.jpg,【百草味-华夫饼1kg】夹心手撕面包早餐食品零食美食小蛋糕,39.90,19483人付款,
http://g-search1.alicdn.com/img/bao/uploaded/i4/imgextra/i4/132437150/TB21nARna6qK1RjSZFmXXX0PFXa_!!0-saturn_solar.jpg,留夫鸭 220g鸭架子鸭锁骨特产零食小吃,23.90,179人付款,
http://g-search1.alicdn.com/img/bao/uploaded/i4/imgextra/i2/29807040/O1CN0121sMm7sKU9Kh54r_!!0-saturn_solar.jpg,达心堂青梅精正品 浓缩青梅汁碱性食品梅精,108.00,92人付款,
http://g-search1.alicdn.com/img/bao/uploaded/i4/imgextra/i1/31234463/TB2yh5WwTqWBKNjSZFxXXcpLpXa_!!0-saturn_solar.jpg,山东特产正宗德州扒鸡肉类五香脱骨熟食卤味,129.00,148人付款,
http://g-search2.alicdn.com/img/bao/uploaded/i4/i3/3522408491/TB2gli5EqSWBuNjSsrbXXa0mVXa_!!3522408491-0-item_pic.jpg,千丝绿豆饼干整箱早餐面包网红零食品成人款小吃蛋糕点心休闲美食,26.80,5134人付款,
http://g-search3.alicdn.com/img/bao/uploaded/i4/i3/190903296/O1CN01oXdBzt1aDbuGWjqKe_!!0-item_pic.jpg,五芳斋绿豆糕伴手礼 桂花糕冰糕点心休闲小吃零食绿豆饼好吃美食,29.90,5569人付款,
http://g-search1.alicdn.com/img/bao/uploaded/i4/i4/2727217070/O1CN012266erChHXxHDWu_!!0-item_pic.jpg,香港珍妮曲奇聪明小熊手工饼干320g/4mix四味礼盒装 香港美食特产,128.00,1376人付款,
http://g-search1.alicdn.com/img/bao/uploaded/i4/i4/2653324232/O1CN01xKtp8C1h8Ice4tBI7_!!0-item_pic.jpg,沈厅 周庄特产沈万三家蹄髈1000g猪蹄酱肘子蹄膀肉类熟食卤味美食,49.80,7174人付款,
http://g-search2.alicdn.com/img/bao/uploaded/i4/i4/2240225493/O1CN011qRq3pZSZyWJTcI_!!0-item_pic.jpg,嘉士利七分堡 鲜蛋糕蒸零食早餐孕妇美食品营养麦香面包糕点整箱,46.80,6281人付款,
http://g-search2.alicdn.com/img/bao/uploaded/i4/i2/1914459560/TB19EoEmQvoK1RjSZFNXXcxMVXa_!!0-item_pic.jpg,【德州扒鸡旗舰店】正宗德州扒鸡扒鸡零食中华美食烧鸡童子鸡600g,39.90,2406人付款,
http://g-search2.alicdn.com/img/bao/uploaded/i4/i3/619123122/TB12SdYmMHqK1RjSZFkXXX.WFXa_!!0-item_pic.jpg,【良品铺子肉松饼380gx2袋】营养早餐食品零食美食小吃休闲散装,32.90,15588人付款,
http://g-search3.alicdn.com/img/bao/uploaded/i4/i4/619123122/TB1uUuPm7voK1RjSZFwXXciCFXa_!!0-item_pic.jpg,【良品铺子猪肉脯200g】肉类零食小吃熟食特产猪肉干休闲食品美食,19.90,109422人付款,
http://g-search3.alicdn.com/img/bao/uploaded/i4/i4/725677994/O1CN01rg8Q6028vIcif40KE_!!0-item_pic.jpg,蜜诺达抹茶蔓越莓西饼238g/盒曲奇饼干零食休闲小吃美食早餐,21.90,8039人付款,
http://g-search1.alicdn.com/img/bao/uploaded/i4/i4/725677994/O1CN0128vIckdTvIO0W06_!!725677994-0-sm.jpg,陈昌银麻花多味陈麻花小辫528g*2重庆特产传统美食混装零食大礼包,45.00,78人付款,
http://g-search3.alicdn.com/img/bao/uploaded/i4/i1/725677994/O1CN0165SonN28vIckSdIgr_!!725677994-0-sm.jpg,良品铺子中式糕饼蛋黄酥100gx2袋手工点心零食特产美食小吃2倍购,29.90,506人付款,
http://g-search2.alicdn.com/img/bao/uploaded/i4/i1/725677994/O1CN01kTecDD28vIciS3T5t_!!0-item_pic.jpg,蜜诺达摩卡巧克力杏仁西饼90g/盒曲奇饼干零食休闲小吃美食早餐,10.90,465人付款,
http://g-search3.alicdn.com/img/bao/uploaded/i4/i1/725677994/O1CN01je5cQS28vIckAvWe9_!!0-item_pic.jpg,蜜诺达蔓越莓西饼300g/盒曲奇饼干零食休闲小吃美食批发整箱早餐,39.80,14614人付款,
http://g-search1.alicdn.com/img/bao/uploaded/i4/i2/3017400344/O1CN011EPaibV6RuCRISZ_!!0-item_pic.jpg,好欢螺螺蛳粉柳州螺狮粉特产美食速食螺丝粉300g*10袋包邮礼盒装,129.00,3046人付款,
http://g-search1.alicdn.com/img/bao/uploaded/i4/i1/3282604381/O1CN01NSLCVD1iEXdZdTneH_!!0-item_pic.jpg,轩妈家蛋黄酥20g*8枚/盒 红豆味迷你mini儿童蛋黄酥糕点点心美食,33.00,717人付款,
http://g-search1.alicdn.com/img/bao/uploaded/i4/i2/3017400344/O1CN011EPaic7xucT3K5A_!!0-item_pic.jpg,【新品小龙虾味】好欢螺螺蛳粉柳州特产美食螺狮粉320gx5袋螺丝粉,69.50,3463人付款,
http://g-search3.alicdn.com/img/bao/uploaded/i4/i1/3282604381/O1CN011jbXB41iEXdbDmUEV_!!0-item_pic.jpg,轩妈家蛋黄酥 4种口味混合组合装糕点点心美食早餐点心零食小吃,65.80,8423人付款,
http://g-search1.alicdn.com/img/bao/uploaded/i4/i3/880734502/TB1Gzh8mVzqK1RjSZSgXXcpAVXa_!!0-item_pic.jpg,【三只松鼠_猪肉脯210g】休闲小吃网红肉脯零食特产美食靖江风味,19.90,185660人付款,
http://g-search2.alicdn.com/img/bao/uploaded/i4/i1/1668473661/O1CN011cumSfSaa0Ti8dM_!!0-item_pic.jpg,宫御坊老北京特产手工龙须酥正宗龙须糖美食品糕点心酥糖零食小吃,18.80,3971人付款,
http://g-search2.alicdn.com/img/bao/uploaded/i4/i2/880734502/O1CN011j7xYYBVCbL3coi_!!0-item_pic.jpg,双11预售【三只松鼠_豆干大礼包6袋装/1030g】零食美食美味特产,59.90,4人付款,
http://g-search3.alicdn.com/img/bao/uploaded/i4/i1/2095703462/O1CN011bRdeTCN1KpUqvy_!!0-item_pic.jpg,桂花鸭南京特产盐水鸭正宗真空板鸭美食零食中秋熟食品咸水鸭送礼,66.00,847人付款,
http://g-search2.alicdn.com/img/bao/uploaded/i4/i2/3848240093/O1CN011CYdIripWUqtg97_!!0-item_pic.jpg,杨震金牌鸭王南京美食水西门正宗特产烤鸭整只即食1400g顺丰包邮,68.00,396人付款,
http://g-search2.alicdn.com/img/bao/uploaded/i4/i1/1710666191/O1CN01qJaWcw1vbWW72KuPX_!!0-item_pic.jpg,松鼠网红小吃货零食大礼包组合整箱超大混装好吃不贵的坚果美食女,29.80,2692人付款,
http://g-search3.alicdn.com/img/bao/uploaded/i4/i1/2256564658/O1CN011kHPLYsPeR9S5NZ_!!0-item_pic.jpg,绝艺香辣猪脆骨小吃美食成人款休闲食品下酒菜宿舍好吃的小零食女,28.80,7250人付款,
http://g-search3.alicdn.com/img/bao/uploaded/i4/i1/1719214398/O1CN011iMKMwhbE5iMJo2_!!0-item_pic.jpg,沈大成糕点桂花拉糕 上海特产老字号 传统糯米糕点心 网红美食,29.90,5835人付款,
http://g-search3.alicdn.com/img/bao/uploaded/i4/i4/1848622920/O1CN011XROz6BttNyaUNu_!!0-item_pic.jpg,杨大爷五花腊肉500g四川美食特产腊肉农家自制烟熏咸肉柴火腊肉,45.00,3109人付款,
http://g-search2.alicdn.com/img/bao/uploaded/i4/i4/776443145/TB1hKI1ayrpK1RjSZFhXXXSdXXa_!!0-item_pic.jpg,双鱼猪肉脯400克靖江特产猪肉铺金奖猪肉干自然片老字号中华美食,56.00,2347人付款,
http://g-search1.alicdn.com/img/bao/uploaded/i4/i4/3243356429/TB2eCqLzyCYBuNkHFCcXXcHtVXa_!!3243356429-0-item_pic.jpg,ABD丹麦手撕软面包鲜面包1Kg整箱营养早餐食品糕点美食零食批发,24.90,62262人付款,
http://g-search3.alicdn.com/img/bao/uploaded/i4/i4/1692258071/O1CN01v2EZBM29UZ7QPaQba_!!0-item_pic.jpg,稻香村牛舌饼360G*2 好吃的传统特产特色糕点心酥皮美食小吃零食,35.90,2454人付款,
http://g-search1.alicdn.com/img/bao/uploaded/i4/i3/1720086049/O1CN011uYUGRMKtBOeil3_!!2-item_pic.png,赵老师麻饼700g*2袋四川特产早餐美食休闲零食品传统手工糕点饼干,34.90,2656人付款,
http://g-search3.alicdn.com/img/bao/uploaded/i4/i4/2928873800/O1CN011dwRWJb8JvvWKxa_!!0-item_pic.jpg,花满楼鲜花饼新鲜现烤玫瑰饼云南美食特产早餐糕点 满3件发顺丰,36.00,2269人付款,
http://g-search3.alicdn.com/img/bao/uploaded/i4/i3/736064771/O1CN01yk2EB61l7A6M4fMzZ_!!0-item_pic.jpg,酱牛肉美食熟食菜零食大礼包五香黄牛肉卤牛肉腱子肉百家兴四大袋,79.80,1253人付款,
http://g-search1.alicdn.com/img/bao/uploaded/i4/i3/2455221099/O1CN01zV5wcz1JzNkTElPyr_!!0-item_pic.jpg,好利来玫瑰蛋黄酥糕点点心零食小吃美食,92.00,1366人付款,
http://g-search1.alicdn.com/img/bao/uploaded/i4/i4/1627365099/O1CN011nXO0s6ldqWCC9X_!!0-item_pic.jpg,樱桃盐水鸭南京特产咸水鸭卤味熟食正宗江苏美食咸板鸭肉类零食品,29.90,2193人付款,
http://g-search1.alicdn.com/img/bao/uploaded/i4/i3/2074610218/TB1uFFMaCMmBKNjSZTEXXasKpXa_!!0-item_pic.jpg,一生缘手磨豆干1000g散装零食麻辣条豆腐干休闲小吃重庆特色美食,29.80,820人付款,
http://g-search3.alicdn.com/img/bao/uploaded/i4/i1/1791258654/O1CN012Dna1eMizsp2Cgz_!!0-item_pic.jpg,友臣肉松饼2.5斤装整箱闽台美味早餐面包糕点美食小吃点心零食品,40.90,3104人付款,
http://g-search1.alicdn.com/img/bao/uploaded/i4/i2/1692258071/O1CN0129UZ7DXoZvcRdci_!!0-item_pic.jpg,【预售】稻香村糕点礼盒3000g特产小吃点心好吃的零食传统美食,129.00,0人付款,
http://g-search1.alicdn.com/img/bao/uploaded/i4/i2/TB1phpPGpXXXXaPXVXXXXXXXXXX_!!0-item_pic.jpg,【振城旗舰店】盐焗鸡翅中鸡亦梅州客家特产休闲食品零食吃美食卤,28.00,446人付款,
